,x_k,f(x_k)
30,"[[ 0.02638693]
 [ 0.35885543]
 [-0.24196241]
 [ 0.21598954]
 [ 0.11642823]
 [-0.03340505]
 [-0.0702189 ]
 [ 0.08671114]
 [-0.21981548]
 [-0.19768827]
 [ 0.1529853 ]
 [ 0.22733366]
 [ 0.30566644]
 [-0.03495942]
 [-0.18302815]
 [ 0.00465428]
 [-0.13305103]
 [-0.06191525]
 [-0.13987892]
 [-0.05030935]
 [-0.12829714]
 [ 0.06947467]
 [ 0.0405443 ]
 [-0.03431334]
 [-0.01612861]
 [ 0.02926081]
 [ 0.02288155]
 [ 0.32816582]
 [ 0.27333286]
 [ 0.05501782]
 [-0.09623136]
 [-0.17047572]
 [ 0.10112189]
 [ 0.15900315]
 [ 0.08922764]
 [-0.08601212]
 [ 0.10722506]
 [ 0.07248913]
 [ 0.10239227]
 [-0.08401123]
 [ 0.04295562]
 [-0.11613518]]",16.106858902762447
31,"[[ 0.02729565]
 [ 0.35978799]
 [-0.24147531]
 [ 0.2169441 ]
 [ 0.11720708]
 [-0.03272722]
 [-0.06941772]
 [ 0.08744449]
 [-0.2191903 ]
 [-0.19722228]
 [ 0.15384143]
 [ 0.22838045]
 [ 0.30662399]
 [-0.03451229]
 [-0.18231708]
 [ 0.00520251]
 [-0.1323827 ]
 [-0.06114393]
 [-0.1392668 ]
 [-0.04961906]
 [-0.12774581]
 [ 0.07028348]
 [ 0.04130871]
 [-0.03346658]
 [-0.01542011]
 [ 0.02982512]
 [ 0.02364151]
 [ 0.32921218]
 [ 0.27414749]
 [ 0.05561626]
 [-0.0955962 ]
 [-0.16981091]
 [ 0.10197421]
 [ 0.15999014]
 [ 0.08997446]
 [-0.08529039]
 [ 0.10791522]
 [ 0.07319331]
 [ 0.1032316 ]
 [-0.08338263]
 [ 0.04390822]
 [-0.11524001]]",15.662362238942102
32,"[[ 0.02973735]
 [ 0.36587112]
 [-0.24788569]
 [ 0.22300301]
 [ 0.11789706]
 [-0.03645452]
 [-0.06567706]
 [ 0.08537105]
 [-0.22731287]
 [-0.20508156]
 [ 0.15642496]
 [ 0.23221507]
 [ 0.31212104]
 [-0.03971664]
 [-0.18352176]
 [-0.00155509]
 [-0.13626429]
 [-0.06321149]
 [-0.14473499]
 [-0.05165936]
 [-0.13098565]
 [ 0.07193729]
 [ 0.04124984]
 [-0.03521837]
 [-0.01626765]
 [ 0.0239877 ]
 [ 0.01987837]
 [ 0.33601336]
 [ 0.27445387]
 [ 0.05354492]
 [-0.10135659]
 [-0.17077952]
 [ 0.10506629]
 [ 0.16572076]
 [ 0.08995932]
 [-0.08627056]
 [ 0.10830159]
 [ 0.06939206]
 [ 0.10481234]
 [-0.08749529]
 [ 0.04957354]
 [-0.11451372]]",15.239580109257508
33,"[[ 0.03060477]
 [ 0.36675919]
 [-0.24742265]
 [ 0.22390953]
 [ 0.11863561]
 [-0.03581626]
 [-0.0649083 ]
 [ 0.08607243]
 [-0.22671487]
 [-0.20463578]
 [ 0.15723752]
 [ 0.23321343]
 [ 0.31302347]
 [-0.03928775]
 [-0.18284245]
 [-0.00103424]
 [-0.13562548]
 [-0.06247642]
 [-0.14415753]
 [-0.05100366]
 [-0.13045452]
 [ 0.07270315]
 [ 0.04197043]
 [-0.03440838]
 [-0.0155973 ]
 [ 0.02451525]
 [ 0.02060386]
 [ 0.33700387]
 [ 0.27522021]
 [ 0.05411902]
 [-0.10075333]
 [-0.17014275]
 [ 0.10588077]
 [ 0.16666294]
 [ 0.0906705 ]
 [-0.0855823 ]
 [ 0.10894927]
 [ 0.07005921]
 [ 0.10560821]
 [-0.08690093]
 [ 0.05048404]
 [-0.1136528 ]]",14.837419869675516
34,"[[ 0.03302292]
 [ 0.37258395]
 [-0.25353723]
 [ 0.22963435]
 [ 0.11922192]
 [-0.03956636]
 [-0.06114113]
 [ 0.08421543]
 [-0.23434783]
 [-0.21204249]
 [ 0.15964219]
 [ 0.23694744]
 [ 0.31799976]
 [-0.04413375]
 [-0.18389964]
 [-0.00748905]
 [-0.13922721]
 [-0.06440301]
 [-0.14951337]
 [-0.05297501]
 [-0.13333301]
 [ 0.07417011]
 [ 0.04171235]
 [-0.03593711]
 [-0.01651552]
 [ 0.01867136]
 [ 0.0171004 ]
 [ 0.34333201]
 [ 0.27524824]
 [ 0.05229564]
 [-0.10626738]
 [-0.17092983]
 [ 0.10894076]
 [ 0.17222291]
 [ 0.09068085]
 [-0.08646245]
 [ 0.10904533]
 [ 0.06635668]
 [ 0.10703615]
 [-0.09092839]
 [ 0.05601421]
 [-0.11267126]]",14.453937359003831
35,"[[ 0.03385234]
 [ 0.37343205]
 [-0.25309591]
 [ 0.23049732]
 [ 0.11992413]
 [-0.03896359]
 [-0.0604025 ]
 [ 0.08488817]
 [-0.23377413]
 [-0.21161467]
 [ 0.16041521]
 [ 0.2379026 ]
 [ 0.31885279]
 [-0.04372119]
 [-0.18324942]
 [-0.00699254]
 [-0.13861502]
 [-0.06370064]
 [-0.14896714]
 [-0.05235058]
 [-0.13281991]
 [ 0.07489711]
 [ 0.04239304]
 [-0.03516058]
 [-0.01587979]
 [ 0.01916628]
 [ 0.01779508]
 [ 0.34427153]
 [ 0.27597128]
 [ 0.05284735]
 [-0.10569287]
 [-0.17031889]
 [ 0.10972077]
 [ 0.17312395]
 [ 0.09135983]
 [-0.08580457]
 [ 0.1096551 ]
 [ 0.06699062]
 [ 0.10779287]
 [-0.09036485]
 [ 0.05688631]
 [-0.11184212]]",14.08823848846158
36,"[[ 0.03622913]
 [ 0.37903049]
 [-0.25894087]
 [ 0.23591589]
 [ 0.12041913]
 [-0.04272572]
 [-0.05663594]
 [ 0.08323577]
 [-0.24095494]
 [-0.21860194]
 [ 0.16265318]
 [ 0.24156334]
 [ 0.32337054]
 [-0.04823753]
 [-0.18418468]
 [-0.01316047]
 [-0.14196081]
 [-0.06549685]
 [-0.15421757]
 [-0.0542592 ]
 [-0.13536389]
 [ 0.07619472]
 [ 0.04194596]
 [-0.03649328]
 [-0.01686559]
 [ 0.01333548]
 [ 0.01453794]
 [ 0.35015606]
 [ 0.2757582 ]
 [ 0.05123725]
 [-0.11098118]
 [-0.17095649]
 [ 0.11274383]
 [ 0.17851021]
 [ 0.09139336]
 [-0.0865974 ]
 [ 0.10950391]
 [ 0.06338605]
 [ 0.10908669]
 [-0.09431016]
 [ 0.06228404]
 [-0.11065395]]",13.738710945332004
37,"[[ 0.03702346]
 [ 0.37984246]
 [-0.25851921]
 [ 0.23673923]
 [ 0.12108841]
 [-0.04215492]
 [-0.0559253 ]
 [ 0.0838827 ]
 [-0.24040306]
 [-0.2181902 ]
 [ 0.1633902 ]
 [ 0.24247969]
 [ 0.32417908]
 [-0.04783971]
 [-0.18356119]
 [-0.01268572]
 [-0.14137274]
 [-0.0648241 ]
 [-0.15369954]
 [-0.05366318]
 [-0.13486701]
 [ 0.0768865 ]
 [ 0.04259021]
 [-0.03574735]
 [-0.01626136]
 [ 0.01380135]
 [ 0.01520489]
 [ 0.35104888]
 [ 0.27644223]
 [ 0.05176832]
 [-0.11043274]
 [-0.17036939]
 [ 0.11349232]
 [ 0.17937336]
 [ 0.09204308]
 [-0.08596721]
 [ 0.11007974]
 [ 0.06399007]
 [ 0.10980798]
 [-0.09377443]
 [ 0.06312099]
 [-0.10985434]]",13.40461713783797
38,"[[ 0.0393445 ]
 [ 0.38524028]
 [-0.26411709]
 [ 0.24187665]
 [ 0.12150246]
 [-0.04592011]
 [-0.05217874]
 [ 0.08242202]
 [-0.24716512]
 [-0.22478889]
 [ 0.16547388]
 [ 0.24608688]
 [ 0.32829109]
 [-0.05205369]
 [-0.18439487]
 [-0.01858221]
 [-0.14448373]
 [-0.06649946]
 [-0.15884957]
 [-0.05551529]
 [-0.13710163]
 [ 0.07803152]
 [ 0.04196509]
 [-0.03690842]
 [-0.01731064]
 [ 0.00799997]
 [ 0.01217968]
 [ 0.35651797]
 [ 0.27601965]
 [ 0.05034241]
 [-0.11551411]
 [-0.17088273]
 [ 0.11647514]
 [ 0.18458535]
 [ 0.09209756]
 [-0.08668369]
 [ 0.10971861]
 [ 0.06048154]
 [ 0.11098368]
 [-0.09763967]
 [ 0.06838922]
 [-0.10849913]]",13.084608338934396
39,"[[ 0.04010632]
 [ 0.38601944]
 [-0.26371328]
 [ 0.24266381]
 [ 0.12214178]
 [-0.04537821]
 [-0.05149411]
 [ 0.08304553]
 [-0.24663292]
 [-0.22439165]
 [ 0.16617805]
 [ 0.24696816]
 [ 0.32905941]
 [-0.05166928]
 [-0.18379598]
 [-0.01812701]
 [-0.14391758]
 [-0.06585363]
 [-0.15835708]
 [-0.05494519]
 [-0.1366194 ]
 [ 0.07869128]
 [ 0.04257602]
 [-0.03619059]
 [-0.01673515]
 [ 0.00843988]
 [ 0.01282154]
 [ 0.35736794]
 [ 0.27666843]
 [ 0.05085439]
 [-0.11498938]
 [-0.17031765]
 [ 0.11719472]
 [ 0.18541352]
 [ 0.0927206 ]
 [-0.08607882]
 [ 0.11026397]
 [ 0.06105848]
 [ 0.1116728 ]
 [-0.09712909]
 [ 0.06919386]
 [-0.10772702]]",12.778071604555
40,"[[ 0.04236021]
 [ 0.39123751]
 [-0.26908365]
 [ 0.24754265]
 [ 0.1224836 ]
 [-0.04913892]
 [-0.04778117]
 [ 0.08176324]
 [-0.25300625]
 [-0.23063043]
 [ 0.16811962]
 [ 0.25053579]
 [ 0.33281074]
 [-0.05560658]
 [-0.18454444]
 [-0.02376679]
 [-0.14681264]
 [-0.06741675]
 [-0.16341044]
 [-0.05674681]
 [-0.13856819]
 [ 0.07969937]
 [ 0.04178419]
 [-0.03720199]
 [-0.01784329]
 [ 0.00268152]
 [ 0.0100136 ]
 [ 0.36244845]
 [ 0.27606342]
 [ 0.04958826]
 [-0.11988081]
 [-0.17072671]
 [ 0.12013503]
 [ 0.19045257]
 [ 0.0927939 ]
 [-0.0867285 ]
 [ 0.10972528]
 [ 0.05764337]
 [ 0.11274421]
 [-0.1009157 ]
 [ 0.0743356 ]
 [-0.1062371 ]]",12.483870618797157
41,"[[ 0.04309183]
 [ 0.39198673]
 [-0.2686961 ]
 [ 0.24829668]
 [ 0.12309557]
 [-0.04862323]
 [-0.04712072]
 [ 0.08236538]
 [-0.25249187]
 [-0.23024631]
 [ 0.16879376]
 [ 0.25138521]
 [ 0.33354255]
 [-0.05523447]
 [-0.18396824]
 [-0.02332922]
 [-0.14626649]
 [-0.0667955 ]
 [-0.16294114]
 [-0.05620046]
 [-0.1380993 ]
 [ 0.08032994]
 [ 0.04236455]
 [-0.03651009]
 [-0.01729407]
 [ 0.00309819]
 [ 0.01063264]
 [ 0.363259  ]
 [ 0.27668021]
 [ 0.05008256]
 [-0.11937773]
 [-0.170182  ]
 [ 0.120828  ]
 [ 0.19124837]
 [ 0.09339254]
 [-0.08614688]
 [ 0.11024321]
 [ 0.0581957 ]
 [ 0.11340401]
 [-0.10042795]
 [ 0.07511046]
 [-0.10549063]]",12.201492588366143
42,"[[ 0.04526976]
 [ 0.39704221]
 [-0.27385609]
 [ 0.25293724]
 [ 0.12337262]
 [-0.05237311]
 [-0.04345077]
 [ 0.08124812]
 [-0.25850363]
 [-0.2361517 ]
 [ 0.17060494]
 [ 0.25492296]
 [ 0.33697188]
 [-0.05891914]
 [-0.1846448 ]
 [-0.02872628]
 [-0.14896255]
 [-0.06825421]
 [-0.16790076]
 [-0.05795719]
 [-0.13978422]
 [ 0.08121554]
 [ 0.04141746]
 [-0.03739154]
 [-0.01845623]
 [-0.00260592]
 [ 0.00802756]
 [ 0.3679764 ]
 [ 0.2759161 ]
 [ 0.04895568]
 [-0.12409447]
 [-0.17050272]
 [ 0.12372427]
 [ 0.19611721]
 [ 0.09348266]
 [-0.08673804]
 [ 0.10955513]
 [ 0.05487086]
 [ 0.11438317]
 [-0.104137  ]
 [ 0.08012867]
 [-0.10389254]]",11.929974381806534
43,"[[ 0.04597328]
 [ 0.397764  ]
 [-0.27348338]
 [ 0.25366084]
 [ 0.12395953]
 [-0.05188126]
 [-0.04281282]
 [ 0.08183069]
 [-0.25800544]
 [-0.23577955]
 [ 0.17125153]
 [ 0.25574329]
 [ 0.33767043]
 [-0.05855836]
 [-0.18408959]
 [-0.02830466]
 [-0.14843473]
 [-0.06765545]
 [-0.16745255]
 [-0.05743267]
 [-0.13932754]
 [ 0.08181944]
 [ 0.04196975]
 [-0.03672366]
 [-0.01793109]
 [-0.00221014]
 [ 0.00862575]
 [ 0.3687506 ]
 [ 0.27650379]
 [ 0.04943356]
 [-0.12361124]
 [-0.16997689]
 [ 0.12439269]
 [ 0.19688299]
 [ 0.0940589 ]
 [-0.08617782]
 [ 0.11004829]
 [ 0.05540074]
 [ 0.11501618]
 [-0.10367001]
 [ 0.08087597]
 [-0.10317   ]]",11.668884276464183
44,"[[ 0.04806866]
 [ 0.40267114]
 [-0.27844811]
 [ 0.25808137]
 [ 0.12417823]
 [-0.05561495]
 [-0.03919207]
 [ 0.08086539]
 [-0.26368036]
 [-0.24137604]
 [ 0.17294339]
 [ 0.25925762]
 [ 0.34081115]
 [-0.06201272]
 [-0.18470519]
 [-0.03347218]
 [-0.1509471 ]
 [-0.06901692]
 [-0.17232081]
 [-0.05914969]
 [-0.14076906]
 [ 0.08259569]
 [ 0.04087874]
 [-0.03749282]
 [-0.01914236]
 [-0.00785074]
 [ 0.00620964]
 [ 0.37312895]
 [ 0.27560082]
 [ 0.04842859]
 [-0.12816689]
 [-0.17022207]
 [ 0.12724393]
 [ 0.20158537]
 [ 0.09416397]
 [-0.0867177 ]
 [ 0.10923532]
 [ 0.05216278]
 [ 0.11591361]
 [-0.10730239]
 [ 0.08577357]
 [-0.10148556]]",11.417401683825661
45,"[[ 0.04874595]
 [ 0.40336771]
 [-0.278089  ]
 [ 0.25877695]
 [ 0.12474213]
 [-0.05514484]
 [-0.03857507]
 [ 0.08142992]
 [-0.26319694]
 [-0.24101483]
 [ 0.17356467]
 [ 0.26005125]
 [ 0.34147929]
 [-0.06166246]
 [-0.18416942]
 [-0.03306505]
 [-0.15043613]
 [-0.06843882]
 [-0.17189185]
 [-0.0586453 ]
 [-0.14032361]
 [ 0.08317514]
 [ 0.04140518]
 [-0.03684727]
 [-0.01863936]
 [-0.00747377]
 [ 0.00678872]
 [ 0.37386959]
 [ 0.27616196]
 [ 0.0488912 ]
 [-0.1277019 ]
 [-0.16971375]
 [ 0.12788962]
 [ 0.20232325]
 [ 0.09471958]
 [-0.08617724]
 [ 0.10970608]
 [ 0.05267212]
 [ 0.11652206]
 [-0.10685434]
 [ 0.08649529]
 [-0.10078542]]",11.17516093831457
46,"[[ 0.05075406]
 [ 0.4081385 ]
 [-0.28287188]
 [ 0.26299389]
 [ 0.12490807]
 [-0.0588578 ]
 [-0.03500741]
 [ 0.08060401]
 [-0.2685576 ]
 [-0.24632503]
 [ 0.17514754]
 [ 0.26354624]
 [ 0.34436038]
 [-0.06490718]
 [-0.18473317]
 [-0.03801538]
 [-0.15277873]
 [-0.06970962]
 [-0.17667081]
 [-0.06032728]
 [-0.14154077]
 [ 0.08385391]
 [ 0.04018133]
 [-0.03751996]
 [-0.01989493]
 [-0.01304328]
 [ 0.00454844]
 [ 0.37793154]
 [ 0.27513778]
 [ 0.04799346]
 [-0.13210856]
 [-0.16989377]
 [ 0.1306952 ]
 [ 0.20686362]
 [ 0.09483786]
 [-0.08667212]
 [ 0.1087896 ]
 [ 0.0495175 ]
 [ 0.11734704]
 [-0.11041082]
 [ 0.0912751 ]
 [-0.09903266]]",10.941459680524789
47,"[[ 0.05140684]
 [ 0.40881178]
 [-0.28252526]
 [ 0.26366359]
 [ 0.12545075]
 [-0.05840758]
 [-0.03440994]
 [ 0.08115185]
 [-0.26808771]
 [-0.24597389]
 [ 0.1757455 ]
 [ 0.26431527]
 [ 0.34500066]
 [-0.06456671]
 [-0.18421546]
 [-0.03762148]
 [-0.15228329]
 [-0.06915056]
 [-0.17625946]
 [-0.05984152]
 [-0.14110569]
 [ 0.08441092]
 [ 0.04068395]
 [-0.03689522]
 [-0.01941231]
 [-0.01268329]
 [ 0.00510989]
 [ 0.37864112]
 [ 0.27567461]
 [ 0.04844183]
 [-0.1316604 ]
 [-0.16940172]
 [ 0.13131981]
 [ 0.20757552]
 [ 0.09537442]
 [-0.08614996]
 [ 0.10924002]
 [ 0.05000796]
 [ 0.11793291]
 [-0.10998008]
 [ 0.09197302]
 [-0.09835349]]",10.715986388439005
48,"[[ 0.05332458]
 [ 0.41345641]
 [-0.28713825]
 [ 0.26769174]
 [ 0.12556883]
 [-0.06209597]
 [-0.03089756]
 [ 0.08045339]
 [-0.27315485]
 [-0.25101863]
 [ 0.17722896]
 [ 0.26779324]
 [ 0.34764741]
 [-0.0676208 ]
 [-0.18473499]
 [-0.04236622]
 [-0.15446883]
 [-0.07033672]
 [-0.18095098]
 [-0.06149264]
 [-0.14211617]
 [ 0.08500287]
 [ 0.03933801]
 [-0.03748552]
 [-0.02070755]
 [-0.01817558]
 [ 0.00303309]
 [ 0.38240795]
 [ 0.27454464]
 [ 0.0476388 ]
 [-0.1359288 ]
 [-0.16952502]
 [ 0.13407939]
 [ 0.21195888]
 [ 0.09550432]
 [-0.08660531]
 [ 0.10823867]
 [ 0.0469331 ]
 [ 0.11869364]
 [-0.11346146]
 [ 0.09663779]
 [-0.09654738]]",10.498137389299462
49,"[[ 0.05395439]
 [ 0.41410813]
 [-0.28680314]
 [ 0.26833747]
 [ 0.12609192]
 [-0.061664  ]
 [-0.03031833]
 [ 0.08098572]
 [-0.2726974 ]
 [-0.2506768 ]
 [ 0.17780539]
 [ 0.26853949]
 [ 0.34826205]
 [-0.06728951]
 [-0.1842341 ]
 [-0.04198442]
 [-0.15398778]
 [-0.06979526]
 [-0.18055576]
 [-0.06102418]
 [-0.14169075]
 [ 0.08553921]
 [ 0.03981862]
 [-0.03688026]
 [-0.02024375]
 [-0.01783097]
 [ 0.00357826]
 [ 0.38308873]
 [ 0.27505916]
 [ 0.04807389]
 [-0.13549617]
 [-0.16904811]
 [ 0.13468435]
 [ 0.21264653]
 [ 0.09602322]
 [-0.08610016]
 [ 0.10867059]
 [ 0.04740617]
 [ 0.1192587 ]
 [-0.1130466 ]
 [ 0.09731351]
 [-0.0958879 ]]",10.287645783861006
50,"[[ 0.05577995]
 [ 0.41863536]
 [-0.29125699]
 [ 0.27219023]
 [ 0.1261665 ]
 [-0.06532457]
 [-0.02686221]
 [ 0.08040345]
 [-0.27749012]
 [-0.25547527]
 [ 0.17919823]
 [ 0.27200148]
 [ 0.35069666]
 [-0.0701704 ]
 [-0.18471586]
 [-0.04653441]
 [-0.15602789]
 [-0.07090236]
 [-0.18516159]
 [-0.06264813]
 [-0.14251097]
 [ 0.08605391]
 [ 0.03836089]
 [-0.03740069]
 [-0.02157423]
 [-0.02324112]
 [ 0.00165344]
 [ 0.38658037]
 [ 0.27383695]
 [ 0.04735488]
 [-0.13963581]
 [-0.16912159]
 [ 0.13739778]
 [ 0.21687817]
 [ 0.09616328]
 [-0.08652074]
 [ 0.10760064]
 [ 0.04440756]
 [ 0.11996245]
 [-0.11645368]
 [ 0.10186594]
 [-0.09404092]]",10.08399071358837
51,"[[ 0.05638822]
 [ 0.41926704]
 [-0.29093251]
 [ 0.27281371]
 [ 0.12667142]
 [-0.06490938]
 [-0.02630004]
 [ 0.08092132]
 [-0.27704417]
 [-0.25514209]
 [ 0.17975473]
 [ 0.27272656]
 [ 0.35128766]
 [-0.06984775]
 [-0.18423067]
 [-0.04616372]
 [-0.1555602 ]
 [-0.07037723]
 [-0.18478121]
 [-0.06219575]
 [-0.14209456]
 [ 0.08657116]
 [ 0.03882113]
 [-0.0368137 ]
 [-0.02112784]
 [-0.02291048]
 [ 0.0021835 ]
 [ 0.3872344 ]
 [ 0.27433095]
 [ 0.04777752]
 [-0.13921759]
 [-0.16865881]
 [ 0.13798442]
 [ 0.21754315]
 [ 0.09666577]
 [-0.08603142]
 [ 0.1080157 ]
 [ 0.04486455]
 [ 0.12050828]
 [-0.11605341]
 [ 0.10252087]
 [-0.09339996]]",9.886942246684734
52,"[[ 5.81208922e-02]
 [ 4.23684466e-01]
 [-2.95236928e-01]
 [ 2.76503187e-01]
 [ 1.26706372e-01]
 [-6.85394116e-02]
 [-2.29002751e-02]
 [ 8.04447403e-02]
 [-2.81580091e-01]
 [-2.59711972e-01]
 [ 1.81065000e-01]
 [ 2.76172708e-01]
 [ 3.53529685e-01]
 [-7.25713780e-02]
 [-1.84680183e-01]
 [-5.05291468e-02]
 [-1.57465562e-01]
 [-7.14103995e-02]
 [-1.89303026e-01]
 [-6.37957797e-02]
 [-1.42739720e-01]
 [ 8.70171360e-02]
 [ 3.72614534e-02]
 [-3.72753521e-02]
 [-2.24893885e-02]
 [-2.82345993e-02]
 [ 3.99969122e-04]
 [ 3.90469519e-01]
 [ 2.73028415e-01]
 [ 4.71333520e-02]
 [-1.43236871e-01]
 [-1.68688173e-01]
 [ 1.40651710e-01]
 [ 2.21628554e-01]
 [ 9.68146365e-02]
 [-8.64213669e-02]
 [ 1.06891341e-01]
 [ 4.19387528e-02]
 [ 1.21161514e-01]
 [-1.19387080e-01]
 [ 1.06963583e-01]
 [-9.15225221e-02]]",9.696049337340146
53,"[[ 0.05870892]
 [ 0.42429747]
 [-0.29492229]
 [ 0.27710595]
 [ 0.12719441]
 [-0.0681397 ]
 [-0.02235409]
 [ 0.08094906]
 [-0.28114479]
 [-0.25938687]
 [ 0.18160301]
 [ 0.27687803]
 [ 0.35409882]
 [-0.07225688]
 [-0.1842097 ]
 [-0.0501687 ]
 [-0.15701032]
 [-0.07090045]
 [-0.18893633]
 [-0.06335842]
 [-0.14233176]
 [ 0.08751673]
 [ 0.03770282]
 [-0.03670555]
 [-0.02205914]
 [-0.02791666]
 [ 0.00091595]
 [ 0.39109864]
 [ 0.27350347]
 [ 0.04754432]
 [-0.14283203]
 [-0.16823859]
 [ 0.1412212 ]
 [ 0.22227229]
 [ 0.09730184]
 [-0.08594683]
 [ 0.10729099]
 [ 0.04238084]
 [ 0.12168951]
 [-0.11900025]
 [ 0.10759902]
 [-0.09089901]]",9.511112832291797
54,"[[ 0.0603489 ]
 [ 0.42861175]
 [-0.29908605]
 [ 0.28064314]
 [ 0.12719323]
 [-0.07173689]
 [-0.01901017]
 [ 0.08056842]
 [-0.28544022]
 [-0.26374445]
 [ 0.18283803]
 [ 0.28030782]
 [ 0.35616558]
 [-0.07483778]
 [-0.18463171]
 [-0.05435907]
 [-0.15879079]
 [-0.07186447]
 [-0.19337577]
 [-0.06493733]
 [-0.14281597]
 [ 0.08790159]
 [ 0.03605053]
 [-0.03711824]
 [-0.02344784]
 [-0.03315176]
 [-0.00073616]
 [ 0.39409466]
 [ 0.27213111]
 [ 0.04696706]
 [-0.14673839]
 [-0.16822856]
 [ 0.14384246]
 [ 0.22621703]
 [ 0.09745828]
 [-0.08630972]
 [ 0.10612461]
 [ 0.03952455]
 [ 0.12229799]
 [-0.12226146]
 [ 0.11193461]
 [-0.08899989]]",9.331740774563084
55,"[[ 6.09178691e-02]
 [ 4.29207300e-01]
 [-2.98780563e-01]
 [ 2.81226578e-01]
 [ 1.27665542e-01]
 [-7.13514954e-02]
 [-1.84789919e-02]
 [ 8.10600177e-02]
 [-2.85014842e-01]
 [-2.63426920e-01]
 [ 1.83358831e-01]
 [ 2.80994641e-01]
 [ 3.56714430e-01]
 [-7.45310202e-02]
 [-1.84175010e-01]
 [-5.40080958e-02]
 [-1.58347201e-01]
 [-7.13686808e-02]
 [-1.93021715e-01]
 [-6.45140114e-02]
 [-1.42415977e-01]
 [ 8.83847814e-02]
 [ 3.64743733e-02]
 [-3.65646542e-02]
 [-2.30326000e-02]
 [-3.28454229e-02]
 [-2.33327818e-04]
 [ 3.94700550e-01]
 [ 2.72588634e-01]
 [ 4.73670668e-02]
 [-1.46346012e-01]
 [-1.67791346e-01]
 [ 1.44395847e-01]
 [ 2.26840828e-01]
 [ 9.79312005e-02]
 [-8.58490170e-02]
 [ 1.06510122e-01]
 [ 3.99527676e-02]
 [ 1.22809414e-01]
 [-1.21887061e-01]
 [ 1.12551704e-01]
 [-8.83928546e-02]]",9.157759761165897
56,"[[ 0.06246609]
 [ 0.4334243 ]
 [-0.30281166]
 [ 0.28462147]
 [ 0.1276314 ]
 [-0.07491396]
 [-0.01518999]
 [ 0.08076629]
 [-0.28908489]
 [-0.26758722]
 [ 0.18452527]
 [ 0.28440712]
 [ 0.35862132]
 [-0.07698239]
 [-0.18457364]
 [-0.05803232]
 [-0.16001184]
 [-0.07226795]
 [-0.19738041]
 [-0.06607423]
 [-0.14275226]
 [ 0.08871532]
 [ 0.0347383 ]
 [-0.03693702]
 [-0.0244448 ]
 [-0.03798926]
 [-0.00176316]
 [ 0.39747372]
 [ 0.27115573]
 [ 0.04684984]
 [-0.15014605]
 [-0.16774587]
 [ 0.1469713 ]
 [ 0.23065048]
 [ 0.0980941 ]
 [-0.08618797]
 [ 0.10531252]
 [ 0.03716284]
 [ 0.12337826]
 [-0.12507683]
 [ 0.11678271]
 [-0.08647945]]",8.988828027967473
57,"[[ 0.06301708]
 [ 0.4340035 ]
 [-0.30251469]
 [ 0.28518682]
 [ 0.12808902]
 [-0.07454183]
 [-0.01467292]
 [ 0.08124589]
 [-0.28866879]
 [-0.26727681]
 [ 0.18503003]
 [ 0.28507656]
 [ 0.35915131]
 [-0.07668299]
 [-0.18412991]
 [-0.05769015]
 [-0.15957918]
 [-0.07178541]
 [-0.19703807]
 [-0.06566407]
 [-0.14235981]
 [ 0.08918325]
 [ 0.03514584]
 [-0.03639877]
 [-0.02404353]
 [-0.03769353]
 [-0.00127264]
 [ 0.39805792]
 [ 0.27159699]
 [ 0.04723951]
 [-0.1497653 ]
 [-0.16732025]
 [ 0.14750954]
 [ 0.23125552]
 [ 0.09855363]
 [-0.08574025]
 [ 0.10568505]
 [ 0.03757813]
 [ 0.12387425]
 [-0.12471395]
 [ 0.11738252]
 [-0.08588799]]",8.824793818037529
58,"[[ 0.06447503]
 [ 0.43812847]
 [-0.30642042]
 [ 0.28844851]
 [ 0.12802478]
 [-0.07806801]
 [-0.01143763]
 [ 0.08103078]
 [-0.29252749]
 [-0.27125364]
 [ 0.18613391]
 [ 0.28847052]
 [ 0.36091206]
 [-0.07901681]
 [-0.18450873]
 [-0.0615566 ]
 [-0.16113638]
 [-0.07262402]
 [-0.20131764]
 [-0.06720764]
 [-0.14256022]
 [ 0.0894655 ]
 [ 0.0333343 ]
 [-0.03673841]
 [-0.02547583]
 [-0.04274451]
 [-0.00268861]
 [ 0.4006234 ]
 [ 0.27011174]
 [ 0.04677633]
 [-0.15346486]
 [-0.16724265]
 [ 0.15003948]
 [ 0.2349356 ]
 [ 0.09872198]
 [-0.08605795]
 [ 0.10446563]
 [ 0.03485158]
 [ 0.12440802]
 [-0.12783337]
 [ 0.12151146]
 [-0.08396655]]",8.665358144994057
